 1.04000, 3.92000, 0
 1.05000, 3.40000, 0
 1.03000, 3.17000, 0
 0.86000, 3.45000, 0
 1.04000, 2.93000, 0
 1.05000, 2.85000, 0
 1.02000, 3.58000, 0
 1.06000, 3.58000, 0
 1.08000, 2.85000, 0
 1.01000, 3.55000, 0
 1.25000, 3.17000, 0
 1.17000, 2.82000, 0
 1.15000, 2.90000, 0
 1.25000, 2.73000, 0
 1.20000, 3.00000, 0
 1.28000, 2.88000, 0
 1.07000, 2.65000, 0
 1.13000, 2.57000, 0
 1.23000, 2.82000, 0
 0.96000, 3.36000, 0
 1.09000, 3.71000, 0
 1.03000, 3.52000, 0
 1.11000, 4.00000, 0
 1.09000, 3.63000, 0
 1.12000, 3.82000, 0
 1.13000, 3.20000, 0
 0.92000, 3.22000, 0
 1.02000, 2.77000, 0
 1.25000, 3.40000, 0
 1.04000, 3.59000, 0
 1.19000, 2.71000, 0
 1.09000, 2.88000, 0
 1.23000, 2.87000, 0
 1.25000, 3.00000, 0
 1.10000, 2.87000, 0
 1.04000, 3.47000, 0
 1.09000, 2.78000, 0
 1.12000, 2.51000, 0
 1.18000, 2.69000, 0
 0.89000, 3.53000, 0
 0.95000, 3.38000, 0
 0.91000, 3.00000, 0
 0.88000, 3.56000, 0
 0.82000, 3.00000, 0
 0.88000, 3.35000, 0
 0.87000, 3.33000, 0
 1.04000, 3.44000, 0
 0.91000, 3.33000, 0
 1.07000, 2.75000, 0
 1.12000, 3.10000, 0
 1.12000, 2.91000, 0
 1.24000, 3.37000, 0
 1.01000, 3.26000, 0
 1.13000, 2.93000, 0
 0.92000, 3.20000, 0
 0.98000, 3.03000, 0
 0.94000, 3.31000, 0
 1.07000, 2.84000, 0
 0.89000, 2.87000, 0
 1.05000, 1.82000, 1
 1.25000, 1.67000, 1
 0.98000, 1.59000, 1
 1.23000, 2.46000, 1
 1.22000, 2.87000, 1
 1.45000, 2.23000, 1
 1.19000, 2.30000, 1
 1.12000, 3.18000, 1
 1.12000, 3.48000, 1
 1.02000, 1.93000, 1
 1.28000, 3.07000, 1
 0.90600, 1.82000, 1
 1.36000, 3.16000, 1
 0.98000, 2.78000, 1
 1.31000, 3.50000, 1
 0.99000, 3.13000, 1
 1.23000, 2.14000, 1
 1.19000, 2.48000, 1
 0.96000, 2.52000, 1
 1.06000, 2.31000, 1
 1.19000, 3.13000, 1
 1.38000, 3.12000, 1
 1.16000, 3.14000, 1
 1.31000, 2.72000, 1
 0.84000, 2.01000, 1
 0.79000, 3.08000, 1
 1.23000, 3.16000, 1
 1.33000, 2.26000, 1
 1.36000, 3.21000, 1
 1.00000, 2.75000, 1
 1.07000, 3.21000, 1
 1.08000, 2.27000, 1
 1.05000, 2.65000, 1
 0.96000, 2.06000, 1
 1.15000, 3.30000, 1
 1.16000, 2.96000, 1
 1.16000, 2.63000, 1
 0.95000, 2.26000, 1
 1.23000, 2.74000, 1
 1.04000, 2.77000, 1
 1.42000, 2.83000, 1
 1.27000, 2.96000, 1
 1.04000, 2.77000, 1
 0.80000, 3.38000, 1
 0.94000, 2.44000, 1
 1.04000, 3.57000, 1
 0.86000, 3.30000, 1
 1.00000, 3.17000, 1
 0.88000, 2.42000, 1
 0.86000, 3.02000, 1
 0.96000, 3.26000, 1
 0.75000, 2.81000, 1
 0.90000, 2.78000, 1
 1.23000, 2.50000, 1
 1.10000, 2.31000, 1
 0.93000, 3.19000, 1
 1.71000, 2.87000, 1
 0.95000, 3.33000, 1
 1.06000, 2.96000, 1
 0.70000, 2.12000, 1
 0.93000, 3.05000, 1
 0.80000, 3.39000, 1
 0.93000, 3.69000, 1
 0.92000, 3.12000, 1
 0.73000, 3.10000, 1
 0.75000, 3.64000, 1
 0.86000, 3.28000, 1
 0.69000, 2.84000, 1
 0.97000, 2.44000, 1
 0.89000, 2.78000, 1
 0.79000, 2.57000, 1
 0.76000, 1.29000, 2
 0.74000, 1.42000, 2
 0.66000, 1.36000, 2
 0.78000, 1.29000, 2
 0.75000, 1.51000, 2
 0.73000, 1.58000, 2
 0.75000, 1.27000, 2
 0.82000, 1.69000, 2
 0.81000, 1.82000, 2
 0.89000, 2.15000, 2
 0.77000, 2.31000, 2
 0.70000, 2.47000, 2
 0.89000, 2.06000, 2
 0.91000, 2.05000, 2
 0.65000, 2.00000, 2
 0.60000, 1.68000, 2
 0.58000, 1.33000, 2
 0.54000, 1.86000, 2
 0.55000, 1.62000, 2
 0.57000, 1.33000, 2
 0.59000, 1.30000, 2
 0.48000, 1.47000, 2
 0.61000, 1.33000, 2
 0.56000, 1.51000, 2
 0.58000, 1.55000, 2
 0.60000, 1.48000, 2
 0.57000, 1.64000, 2
 0.67000, 1.73000, 2
 0.57000, 1.96000, 2
 0.57000, 1.78000, 2
 0.56000, 1.58000, 2
 0.96000, 1.82000, 2
 0.87000, 2.11000, 2
 0.68000, 1.75000, 2
 0.70000, 1.68000, 2
 0.78000, 1.75000, 2
 0.85000, 1.56000, 2
 0.72000, 1.75000, 2
 0.74000, 1.80000, 2
 0.67000, 1.92000, 2
 0.66000, 1.83000, 2
 0.57000, 1.63000, 2
 0.62000, 1.71000, 2
 0.64000, 1.74000, 2
 0.70000, 1.56000, 2
 0.59000, 1.56000, 2
 0.60000, 1.62000, 2
 0.61000, 1.60000, 2
